,fname,lname,year,paperId
9989,Johannes,Gehrke,2010,http://arxiv.org/abs/1005.3773v1
9990,Walker,White,2010,http://arxiv.org/abs/1005.3773v1
9991,Stilian,Stoev,2010,http://arxiv.org/abs/1005.4344v1
9992,Murad,Taqqu,2010,http://arxiv.org/abs/1005.4344v1
9993,Tanu,Malik,2010,http://arxiv.org/abs/1005.4695v1
9994,Raghvendra,Prasad,2010,http://arxiv.org/abs/1005.4695v1
9995,Sanket,Patil,2010,http://arxiv.org/abs/1005.4695v1
9996,Amitabh,Chaudhary,2010,http://arxiv.org/abs/1005.4695v1
9997,Venkat,Venkatasubramanian,2010,http://arxiv.org/abs/1005.4695v1
9998,Djoerd,Hiemstra,2010,http://arxiv.org/abs/1005.4752v1
9999,Vojkan,Mihajlovic,2010,http://arxiv.org/abs/1005.4752v1
10000,Susan,Davidson,2010,http://arxiv.org/abs/1005.5543v2
10001,Sanjeev,Khanna,2010,http://arxiv.org/abs/1005.5543v2
10002,Tova,Milo,2010,http://arxiv.org/abs/1005.5543v2
10003,Debmalya,Panigrahi,2010,http://arxiv.org/abs/1005.5543v2
10004,Sudeepa,Roy,2010,http://arxiv.org/abs/1005.5543v2
10005,James,Cheney,2010,http://arxiv.org/abs/1006.1429v1
10006,Spits,Warnars,2010,http://arxiv.org/abs/1006.1692v1
10007,Angus,Macdonald,2010,http://arxiv.org/abs/1006.3180v1
10008,Alan,Dearle,2010,http://arxiv.org/abs/1006.3180v1
10009,Graham,Kirby,2010,http://arxiv.org/abs/1006.3180v1
10010,Marco,aldinucci,2010,http://arxiv.org/abs/1006.3424v2
10011,Salvatore,Ruggieri,2010,http://arxiv.org/abs/1006.3424v2
10012,Massimo,Torquati,2010,http://arxiv.org/abs/1006.3424v2
10013,Alan,Dearle,2010,http://arxiv.org/abs/1006.3448v1
10014,Graham,Kirby,2010,http://arxiv.org/abs/1006.3448v1
10015,Ron,Morrison,2010,http://arxiv.org/abs/1006.3448v1
10016,Rajendra,Shinde,2010,http://arxiv.org/abs/1006.3514v1
10017,Ashish,Goel,2010,http://arxiv.org/abs/1006.3514v1
10018,Pankaj,Gupta,2010,http://arxiv.org/abs/1006.3514v1
10019,Debojyoti,Dutta,2010,http://arxiv.org/abs/1006.3514v1
10020,Rasmus,Amossen,2010,http://arxiv.org/abs/1006.4173v2
10021,Andrea,Campagna,2010,http://arxiv.org/abs/1006.4173v2
10022,Rasmus,Pagh,2010,http://arxiv.org/abs/1006.4173v2
10023,Madjid,Khalilian,2010,http://arxiv.org/abs/1006.5261v1
10024,Norwati,Mustapha,2010,http://arxiv.org/abs/1006.5261v1
10025,Rafael,Caballero,2010,http://arxiv.org/abs/1007.0273v1
10026,Blanca,Collado-Iglesias,2010,http://arxiv.org/abs/1007.0273v1
10027,Sara,Pozuelo-González,2010,http://arxiv.org/abs/1007.0273v1
10028,Antonio,Fernández-Sánchez,2010,http://arxiv.org/abs/1007.0273v1
10029,Sergio,Mascetti,2010,http://arxiv.org/abs/1007.0408v2
10030,Dario,Freni,2010,http://arxiv.org/abs/1007.0408v2
10031,Claudio,Bettini,2010,http://arxiv.org/abs/1007.0408v2
10032,X.,Wang,2010,http://arxiv.org/abs/1007.0408v2
10033,Sushil,Jajodia,2010,http://arxiv.org/abs/1007.0408v2
10034,Manish,Patil,2010,http://arxiv.org/abs/1007.5110v1
10035,Rahul,Shah,2010,http://arxiv.org/abs/1007.5110v1
10036,Sharma,Thankachan,2010,http://arxiv.org/abs/1007.5110v1
10037,Daniel,Lemire,2010,http://arxiv.org/abs/1008.1715v5
10038,François,Goasdoué,2010,http://arxiv.org/abs/1008.2186v1
10039,Konstantinos,Karanasos,2010,http://arxiv.org/abs/1008.2186v1
10040,Julien,Leblay,2010,http://arxiv.org/abs/1008.2186v1
10041,Ioana,Manolescu,2010,http://arxiv.org/abs/1008.2186v1
10042,Eveline,Hoekx,2010,http://arxiv.org/abs/1008.2626v1
10043,Jan,Bussche,2010,http://arxiv.org/abs/1008.2626v1
10044,Antti,Ukkonen,2010,http://arxiv.org/abs/1008.5057v1
10045,David,Spivak,2010,http://arxiv.org/abs/1009.1166v4
10046,Alexandra,Meliou,2010,http://arxiv.org/abs/1009.2021v2
10047,Wolfgang,Gatterbauer,2010,http://arxiv.org/abs/1009.2021v2
10048,Katherine,Moore,2010,http://arxiv.org/abs/1009.2021v2
10049,Dan,Suciu,2010,http://arxiv.org/abs/1009.2021v2
10050,Tanu,Malik,2010,http://arxiv.org/abs/1009.3665v1
10051,Xiaodan,Wang,2010,http://arxiv.org/abs/1009.3665v1
10052,Philip,Little,2010,http://arxiv.org/abs/1009.3665v1
10053,Amitabh,Chaudhary,2010,http://arxiv.org/abs/1009.3665v1
10054,Ani,Thakar,2010,http://arxiv.org/abs/1009.3665v1
10055,Raymond,Mui,2010,http://arxiv.org/abs/1009.3712v1
10056,Phyllis,Frankl,2010,http://arxiv.org/abs/1009.3712v1
10057,Xiang,Fu,2010,http://arxiv.org/abs/1009.3713v1
10058,S.,Kamruzzaman,2010,http://arxiv.org/abs/1009.4987v1
10059,Farhana,Haider,2010,http://arxiv.org/abs/1009.4987v1
10060,Ahmed,Hasan,2010,http://arxiv.org/abs/1009.4987v1
10061,S,Kamruzzaman,2010,http://arxiv.org/abs/1009.4994v1
10062,Chowdhury,Rahman,2010,http://arxiv.org/abs/1009.4994v1
10063,Nassib,Nassar,2010,http://arxiv.org/abs/1009.5233v3
10064,Mikael,Simalango,2010,http://arxiv.org/abs/1010.1147v1
10065,Mustafa,Atay,2010,http://arxiv.org/abs/1010.1746v1
10066,Yezhou,Sun,2010,http://arxiv.org/abs/1010.1746v1
10067,Dapeng,Liu,2010,http://arxiv.org/abs/1010.1746v1
10068,Shiyong,Lu,2010,http://arxiv.org/abs/1010.1746v1
10069,Farshad,Fotouhi,2010,http://arxiv.org/abs/1010.1746v1
10070,Andrea,Campagna,2010,http://arxiv.org/abs/1010.2358v1
10071,Rasmus,Pagh,2010,http://arxiv.org/abs/1010.2358v1
10072,Andrea,Campagna,2010,http://arxiv.org/abs/1010.2371v1
10073,Rasmus,Pagh,2010,http://arxiv.org/abs/1010.2371v1
10074,Jijie,Wang,2010,http://arxiv.org/abs/1011.2807v1
10075,Lei,Lin,2010,http://arxiv.org/abs/1011.2807v1
10076,Ting,Huang,2010,http://arxiv.org/abs/1011.2807v1
10077,Jingjing,Wang,2010,http://arxiv.org/abs/1011.2807v1
10078,Zengyou,He,2010,http://arxiv.org/abs/1011.2807v1
10079,Jan,Maluszynski,2010,http://arxiv.org/abs/1011.5105v2
10080,Andrzej,Szalas,2010,http://arxiv.org/abs/1011.5105v2
10081,Amin,Fard,2010,http://arxiv.org/abs/1012.0663v1
10082,Ke,Wang,2010,http://arxiv.org/abs/1012.0663v1
10083,Samuel,Croset,2010,http://arxiv.org/abs/1012.1650v1
10084,Christoph,Grabmüller,2010,http://arxiv.org/abs/1012.1650v1
10085,Chen,Li,2010,http://arxiv.org/abs/1012.1650v1
10086,Silvestras,Kavaliauskas,2010,http://arxiv.org/abs/1012.1650v1
10087,Dietrich,Rebholz-Schuhmann,2010,http://arxiv.org/abs/1012.1650v1
10088,Vishal,Gupta,2010,http://arxiv.org/abs/1012.2633v1
10089,Ashutosh,Saxena,2010,http://arxiv.org/abs/1012.2633v1
10090,Jian,Li,2010,http://arxiv.org/abs/1012.3189v7
10091,Amol,Deshpande,2010,http://arxiv.org/abs/1012.3189v7
10092,Christian,Konrad,2010,http://arxiv.org/abs/1012.3311v3
10093,Frederic,Magniez,2010,http://arxiv.org/abs/1012.3311v3
10094,Wolfgang,Gatterbauer,2010,http://arxiv.org/abs/1012.3320v1
10095,Dan,Suciu,2010,http://arxiv.org/abs/1012.3320v1
10096,Michael,Goodrich,2011,http://arxiv.org/abs/1101.2245v3
10097,Michael,Mitzenmacher,2011,http://arxiv.org/abs/1101.2245v3
10098,Ravi,Gummadi,2011,http://arxiv.org/abs/1101.5334v2
10099,Anupam,Khulbe,2011,http://arxiv.org/abs/1101.5334v2
10100,Aravind,Kalavagattu,2011,http://arxiv.org/abs/1101.5334v2
10101,Sanil,Salvi,2011,http://arxiv.org/abs/1101.5334v2
10102,Subbarao,Kambhampati,2011,http://arxiv.org/abs/1101.5334v2
10103,Vojtech,Prehnal,2011,http://arxiv.org/abs/1101.5938v1
10104,Sherif,Sakr,2011,http://arxiv.org/abs/1102.1064v1
10105,Mohammad,Alomari,2011,http://arxiv.org/abs/1102.1064v1
10106,Ashish,Mani,2011,http://arxiv.org/abs/1102.2332v1
10107,C,Patvardhan,2011,http://arxiv.org/abs/1102.2332v1
10108,Gook-Pil,Roh,2011,http://arxiv.org/abs/1102.2969v1
10109,Seung-won,Hwang,2011,http://arxiv.org/abs/1102.2969v1
10110,Byoung-Kee,Yi,2011,http://arxiv.org/abs/1102.2969v1
10111,Zoran,Majkic,2011,http://arxiv.org/abs/1103.0490v1
10112,Marco,Piccioni,2011,http://arxiv.org/abs/1103.0711v5
10113,Manuel,Oriol,2011,http://arxiv.org/abs/1103.0711v5
10114,Bertrand,Meyer,2011,http://arxiv.org/abs/1103.0711v5
10115,Jun,Rao,2011,http://arxiv.org/abs/1103.2408v1
10116,Eugene,Shekita,2011,http://arxiv.org/abs/1103.2408v1
10117,Sandeep,Tata,2011,http://arxiv.org/abs/1103.2408v1
10118,Bolin,Ding,2011,http://arxiv.org/abs/1103.2409v1
10119,Arnd,König,2011,http://arxiv.org/abs/1103.2409v1
10120,Andrew,Byde,2011,http://arxiv.org/abs/1103.2566v2
10121,Andy,Twigg,2011,http://arxiv.org/abs/1103.2566v2
10122,Yanwei,Xu,2011,http://arxiv.org/abs/1103.2651v2
10123,Aditya,Parameswaran,2011,http://arxiv.org/abs/1103.3102v1
10124,Anish,Sarma,2011,http://arxiv.org/abs/1103.3102v1
10125,Hector,Garcia-Molina,2011,http://arxiv.org/abs/1103.3102v1
10126,Neoklis,Polyzotis,2011,http://arxiv.org/abs/1103.3102v1
10127,Jennifer,Widom,2011,http://arxiv.org/abs/1103.3102v1
10128,Bingsheng,He,2011,http://arxiv.org/abs/1103.3105v1
10129,Jeffrey,Yu,2011,http://arxiv.org/abs/1103.3105v1
10130,Andy,Twigg,2011,http://arxiv.org/abs/1103.4282v2
10131,Andrew,Byde,2011,http://arxiv.org/abs/1103.4282v2
10132,Grzegorz,Milos,2011,http://arxiv.org/abs/1103.4282v2
10133,Tim,Moreton,2011,http://arxiv.org/abs/1103.4282v2
10134,John,Wilkes,2011,http://arxiv.org/abs/1103.4282v2
10135,Tom,Wilkie,2011,http://arxiv.org/abs/1103.4282v2
10136,José,Balcázar,2011,http://arxiv.org/abs/1103.4778v1
10137,Yaping,Li,2011,http://arxiv.org/abs/1104.0459v2
10138,Minghua,Chen,2011,http://arxiv.org/abs/1104.0459v2
10139,Qiwei,Li,2011,http://arxiv.org/abs/1104.0459v2
10140,Wei,Zhang,2011,http://arxiv.org/abs/1104.0459v2
10141,Dan,Olteanu,2011,http://arxiv.org/abs/1104.0867v1
10142,Jakub,Zavodny,2011,http://arxiv.org/abs/1104.0867v1
10143,Rajeev,Alur,2011,http://arxiv.org/abs/1104.2599v5
10144,Loris,D'Antoni,2011,http://arxiv.org/abs/1104.2599v5
10145,Hongrae,Lee,2011,http://arxiv.org/abs/1104.3212v1
10146,Raymond,Ng,2011,http://arxiv.org/abs/1104.3212v1
10147,Kyuseok,Shim,2011,http://arxiv.org/abs/1104.3212v1
10148,Eaman,Jahani,2011,http://arxiv.org/abs/1104.3217v1
10149,Michael,Cafarella,2011,http://arxiv.org/abs/1104.3217v1
10150,Christopher,Ré,2011,http://arxiv.org/abs/1104.3217v1
10151,Umesh,Pandey,2011,http://arxiv.org/abs/1104.4163v1
10152,Saurabh,Pal,2011,http://arxiv.org/abs/1104.4163v1
10153,Umesh,Pandey,2011,http://arxiv.org/abs/1104.4164v1
10154,Saurabh,Pal,2011,http://arxiv.org/abs/1104.4164v1
10155,Amr,Elmasry,2011,http://arxiv.org/abs/1104.5517v2
10156,Meng,He,2011,http://arxiv.org/abs/1104.5517v2
10157,J.,Munro,2011,http://arxiv.org/abs/1104.5517v2
10158,Patrick,Nicholson,2011,http://arxiv.org/abs/1104.5517v2
10159,Leopoldo,Bertossi,2011,http://arxiv.org/abs/1105.1364v3
10160,Lechen,Li,2011,http://arxiv.org/abs/1105.1364v3
10161,Craig,Franke,2011,http://arxiv.org/abs/1105.2264v1
10162,Samuel,Morin,2011,http://arxiv.org/abs/1105.2264v1
10163,Artem,Chebotko,2011,http://arxiv.org/abs/1105.2264v1
10164,John,Abraham,2011,http://arxiv.org/abs/1105.2264v1
10165,Pearl,Brazier,2011,http://arxiv.org/abs/1105.2264v1
10166,Sandra,Álvarez-García,2011,http://arxiv.org/abs/1105.4004v1
10167,Nieves,Brisaboa,2011,http://arxiv.org/abs/1105.4004v1
10168,Javier,Fernández,2011,http://arxiv.org/abs/1105.4004v1
10169,Miguel,Martínez-Prieto,2011,http://arxiv.org/abs/1105.4004v1
10170,Avrilia,Floratou,2011,http://arxiv.org/abs/1105.4252v1
10171,Jignesh,Patel,2011,http://arxiv.org/abs/1105.4252v1
10172,Eugene,Shekita,2011,http://arxiv.org/abs/1105.4252v1
10173,Sandeep,Tata,2011,http://arxiv.org/abs/1105.4252v1
10174,Christian,Weth,2011,http://arxiv.org/abs/1105.4452v1
10175,Anwitaman,Datta,2011,http://arxiv.org/abs/1105.4452v1
10176,Joachim,Selke,2011,http://arxiv.org/abs/1105.4702v1
10177,Wolf-Tilo,Balke,2011,http://arxiv.org/abs/1105.4702v1
10178,Amani,Tahat,2011,http://arxiv.org/abs/1105.6118v1
10179,Maurice,Ling,2011,http://arxiv.org/abs/1105.6118v1
10180,Sławomir,Staworko,2011,http://arxiv.org/abs/1106.3725v3
10181,Piotr,Wieczorek,2011,http://arxiv.org/abs/1106.3725v3
10182,Ardalan,Sani,2011,http://arxiv.org/abs/1106.5568v1
10183,Wolfgang,Richter,2011,http://arxiv.org/abs/1106.5568v1
10184,Xuan,Bao,2011,http://arxiv.org/abs/1106.5568v1
10185,Trevor,Narayan,2011,http://arxiv.org/abs/1106.5568v1
10186,Mahadev,Satyanarayanan,2011,http://arxiv.org/abs/1106.5568v1
10187,Lin,Zhong,2011,http://arxiv.org/abs/1106.5568v1
10188,Romit,Choudhury,2011,http://arxiv.org/abs/1106.5568v1
10189,Andre,Hernich,2011,http://arxiv.org/abs/1107.1456v3
10190,Kato,Mivule,2011,http://arxiv.org/abs/1107.3784v1
10191,Claude,Turner,2011,http://arxiv.org/abs/1107.3784v1
10192,Marco,Manna,2011,http://arxiv.org/abs/1107.4570v2
10193,Francesco,Ricca,2011,http://arxiv.org/abs/1107.4570v2
10194,Giorgio,Terracina,2011,http://arxiv.org/abs/1107.4570v2
10195,Jeff,Phillips,2011,http://arxiv.org/abs/1108.0017v1
10196,Parasaran,Raman,2011,http://arxiv.org/abs/1108.0017v1
10197,Suresh,Venkatasubramanian,2011,http://arxiv.org/abs/1108.0017v1
10198,Feng,Niu,2011,http://arxiv.org/abs/1108.0294v4
10199,Ce,Zhang,2011,http://arxiv.org/abs/1108.0294v4
10200,Christopher,Ré,2011,http://arxiv.org/abs/1108.0294v4
10201,Jude,Shavlik,2011,http://arxiv.org/abs/1108.0294v4
10202,Asha.,T,2011,http://arxiv.org/abs/1108.1045v1
10203,S.,Natarajan,2011,http://arxiv.org/abs/1108.1045v1
10204,K.,Murthy,2011,http://arxiv.org/abs/1108.1045v1
10205,Dominic,Tsang,2011,http://arxiv.org/abs/1108.1228v2
10206,Sanjay,Chawla,2011,http://arxiv.org/abs/1108.1228v2
10207,Anis,Ismail,2011,http://arxiv.org/abs/1108.1378v1
10208,Mohamed,Quafafou,2011,http://arxiv.org/abs/1108.1378v1
10209,Nicolas,Durand,2011,http://arxiv.org/abs/1108.1378v1
10210,Mohammad,Hajjar,2011,http://arxiv.org/abs/1108.1378v1
10211,Dinh,Anh,2011,http://arxiv.org/abs/1108.3915v3
10212,Wang,Wenqiang,2011,http://arxiv.org/abs/1108.3915v3
10213,Anwitaman,Datta,2011,http://arxiv.org/abs/1108.3915v3
10214,Yanwei,XU,2011,http://arxiv.org/abs/1108.4516v1
10215,Jim,Gemmell,2011,http://arxiv.org/abs/1108.6016v1
10216,Benjamin,Rubinstein,2011,http://arxiv.org/abs/1108.6016v1
10217,Ashok,Chandra,2011,http://arxiv.org/abs/1108.6016v1
10218,G.,Rao,2011,http://arxiv.org/abs/1108.6198v1
10219,Shubhamoy,Dey,2011,http://arxiv.org/abs/1108.6198v1
10220,Arezoo,Rajaei,2011,http://arxiv.org/abs/1109.1168v1
10221,Ahmad,Dastjerdi,2011,http://arxiv.org/abs/1109.1168v1
10222,Nasser,Aghaee,2011,http://arxiv.org/abs/1109.1168v1
10223,Carlo,Meghini,2011,http://arxiv.org/abs/1109.2425v1
10224,Yannis,Tzitzikas,2011,http://arxiv.org/abs/1109.2425v1
10225,Veronica,Coltella,2011,http://arxiv.org/abs/1109.2425v1
10226,Anastasia,Analyti,2011,http://arxiv.org/abs/1109.2425v1
10227,Marco,Castellani,2011,http://arxiv.org/abs/1109.4104v2
10228,Massimo,Brescia,2011,http://arxiv.org/abs/1109.4104v2
10229,Ettore,Mancini,2011,http://arxiv.org/abs/1109.4104v2
10230,Luca,Pellecchia,2011,http://arxiv.org/abs/1109.4104v2
10231,Giuseppe,Longo,2011,http://arxiv.org/abs/1109.4104v2
10232,Pablo,Cordero,2011,http://arxiv.org/abs/1110.0235v1
10233,Julius,Lucks,2011,http://arxiv.org/abs/1110.0235v1
10234,Rhiju,Das,2011,http://arxiv.org/abs/1110.0235v1
10235,Hugo,Buddelmeijer,2011,http://arxiv.org/abs/1110.2294v1
10236,Edwin,Valentijn,2011,http://arxiv.org/abs/1110.2294v1
10237,K.,Rani,2011,http://arxiv.org/abs/1110.2626v1
10238,Juan,Sequeda,2011,http://arxiv.org/abs/1110.3017v1
10239,Olaf,Hartig,2011,http://arxiv.org/abs/1110.3017v1
10240,I.,Bhattacharya,2011,http://arxiv.org/abs/1111.0045v1
10241,L.,Getoor,2011,http://arxiv.org/abs/1111.0045v1
10242,Hugo,Buddelmeijer,2011,http://arxiv.org/abs/1111.3784v1
10243,Danny,Boxhoorn,2011,http://arxiv.org/abs/1111.3784v1
10244,Edwin,Valentijn,2011,http://arxiv.org/abs/1111.3784v1
10245,Anis,Ismail,2011,http://arxiv.org/abs/1111.5518v1
10246,Mohamed,Quafafou,2011,http://arxiv.org/abs/1111.5518v1
10247,Gilles,Nachouki,2011,http://arxiv.org/abs/1111.5518v1
10248,Mohammad,Hajjar,2011,http://arxiv.org/abs/1111.5518v1
10249,Angela,Bonifati,2011,http://arxiv.org/abs/1111.6084v1
10250,Gianvito,Summa,2011,http://arxiv.org/abs/1111.6084v1
10251,Esther,Pacitti,2011,http://arxiv.org/abs/1111.6084v1
10252,Fady,Draidi,2011,http://arxiv.org/abs/1111.6084v1
10253,Chengfang,Fang,2011,http://arxiv.org/abs/1111.6677v1
10254,Ee-Chien,Chang,2011,http://arxiv.org/abs/1111.6677v1
10255,Raajay,Viswanathan,2011,http://arxiv.org/abs/1111.7295v2
10256,Prateek,Jain,2011,http://arxiv.org/abs/1111.7295v2
10257,Srivatsan,Laxman,2011,http://arxiv.org/abs/1111.7295v2
10258,Arvind,Arasu,2011,http://arxiv.org/abs/1111.7295v2
10259,Georg,Gottlob,2011,http://arxiv.org/abs/1112.0343v1
10260,Giorgio,Orsi,2011,http://arxiv.org/abs/1112.0343v1
10261,Andreas,Pieris,2011,http://arxiv.org/abs/1112.0343v1
10262,Jelle,Hellings,2011,http://arxiv.org/abs/1112.0857v1
10263,George,Fletcher,2011,http://arxiv.org/abs/1112.0857v1
10264,Herman,Haverkort,2011,http://arxiv.org/abs/1112.0857v1
10265,Marcos,Domingues,2011,http://arxiv.org/abs/1112.1734v1
10266,Solange,Rezende,2011,http://arxiv.org/abs/1112.1734v1
10267,Vijaykumar,S,2011,http://arxiv.org/abs/1112.2026v1
10268,Saravanakumar,G,2011,http://arxiv.org/abs/1112.2026v1
10269,Vijayakumar,V,2011,http://arxiv.org/abs/1112.2040v1
10270,Nedunchezhian,R,2011,http://arxiv.org/abs/1112.2040v1
10271,Houari,Mahfoud,2011,http://arxiv.org/abs/1112.2605v1
10272,Abdessamad,Imine,2011,http://arxiv.org/abs/1112.2605v1
10273,Jong,Yoon,2011,http://arxiv.org/abs/1112.2661v1
10274,Tejaswini,Hilage,2011,http://arxiv.org/abs/1112.4031v1
10275,R.,Kulkarni,2011,http://arxiv.org/abs/1112.4031v1
10276,Jaffer,Gardezi,2011,http://arxiv.org/abs/1112.5908v1
10277,Leopoldo,Bertossi,2011,http://arxiv.org/abs/1112.5908v1
10278,William,Pence,2012,http://arxiv.org/abs/1201.1340v1
10279,Rob,Seaman,2012,http://arxiv.org/abs/1201.1340v1
10280,Richard,White,2012,http://arxiv.org/abs/1201.1340v1
10281,Rob,Seaman,2012,http://arxiv.org/abs/1201.1345v1
10282,William,Pence,2012,http://arxiv.org/abs/1201.1345v1
10283,Arnold,Rots,2012,http://arxiv.org/abs/1201.1345v1
10284,Nelson,Zarate,2012,http://arxiv.org/abs/1201.1829v1
10285,Rob,Seaman,2012,http://arxiv.org/abs/1201.1829v1
10286,Doug,Tody,2012,http://arxiv.org/abs/1201.1829v1
10287,Linh,Nguyen,2012,http://arxiv.org/abs/1201.2564v1
10288,Son,Cao,2012,http://arxiv.org/abs/1201.2564v1
10289,Geetha,Manjunatha,2012,http://arxiv.org/abs/1201.2925v2
10290,M,Murty,2012,http://arxiv.org/abs/1201.2925v2
10291,Dinkar,Sitaram,2012,http://arxiv.org/abs/1201.2925v2
10292,Ghazi,Al-Naymat,2012,http://arxiv.org/abs/1201.2969v1
10293,Sanjay,Chawla,2012,http://arxiv.org/abs/1201.2969v1
10294,Javid,Taheri,2012,http://arxiv.org/abs/1201.2969v1
10295,Houari,Mahfoud,2012,http://arxiv.org/abs/1202.0018v1
10296,Abdessamad,Imine,2012,http://arxiv.org/abs/1202.0018v1
10297,Daniel,Zinn,2012,http://arxiv.org/abs/1202.0242v1
10298,Philip,Kelly,2012,http://arxiv.org/abs/1202.0474v3
10299,M.,Emden,2012,http://arxiv.org/abs/1202.0474v3
10300,Toni,Stojanovski,2012,http://arxiv.org/abs/1202.3255v3
10301,Ivan,Velinov,2012,http://arxiv.org/abs/1202.3255v3
10302,Marko,Vučkovik,2012,http://arxiv.org/abs/1202.3255v3
10303,Chao,Li,2012,http://arxiv.org/abs/1202.3399v4
10304,Gerome,Miklau,2012,http://arxiv.org/abs/1202.3399v4
10305,Anirban,Sarkar,2012,http://arxiv.org/abs/1202.4532v1
10306,Surjeet,Yadav,2012,http://arxiv.org/abs/1202.4815v2
10307,Brijesh,Bharadwaj,2012,http://arxiv.org/abs/1202.4815v2
10308,Saurabh,Pal,2012,http://arxiv.org/abs/1202.4815v2
10309,Owen,Kaser,2012,http://arxiv.org/abs/1202.4961v6
10310,Daniel,Lemire,2012,http://arxiv.org/abs/1202.4961v6
10311,Ashiq,Anjum,2012,http://arxiv.org/abs/1202.5517v1
10312,Peter,Bloodsworth,2012,http://arxiv.org/abs/1202.5517v1
10313,Andrew,Branson,2012,http://arxiv.org/abs/1202.5517v1
10314,Irfan,Habib,2012,http://arxiv.org/abs/1202.5517v1
10315,Richard,McClatchey,2012,http://arxiv.org/abs/1202.5517v1
10316,Tony,Solomonides,2012,http://arxiv.org/abs/1202.5517v1
10317,the,Consortium,2012,http://arxiv.org/abs/1202.5517v1
10318,Bo,Zhao,2012,http://arxiv.org/abs/1203.0058v1
10319,Benjamin,Rubinstein,2012,http://arxiv.org/abs/1203.0058v1
10320,Jim,Gemmell,2012,http://arxiv.org/abs/1203.0058v1
10321,Jiawei,Han,2012,http://arxiv.org/abs/1203.0058v1
10322,T,Madhulatha,2012,http://arxiv.org/abs/1203.2000v1
10323,T,Madhulatha,2012,http://arxiv.org/abs/1203.2002v1
10324,Nurzhan,Bakibayev,2012,http://arxiv.org/abs/1203.2672v1
10325,Dan,Olteanu,2012,http://arxiv.org/abs/1203.2672v1
10326,Jakub,Závodný,2012,http://arxiv.org/abs/1203.2672v1
10327,Medha,Atre,2012,http://arxiv.org/abs/1203.2886v1
10328,Vineet,Chaoji,2012,http://arxiv.org/abs/1203.2886v1
10329,Mohammed,Zaki,2012,http://arxiv.org/abs/1203.2886v1
10330,Surjeet,Yadav,2012,http://arxiv.org/abs/1203.2987v1
10331,Brijesh,Bharadwaj,2012,http://arxiv.org/abs/1203.2987v1
10332,Saurabh,Pal,2012,http://arxiv.org/abs/1203.2987v1
10333,Eya,Ahmed,2012,http://arxiv.org/abs/1203.3589v1
10334,Ahlem,Nabli,2012,http://arxiv.org/abs/1203.3589v1
10335,Faïez,Gargouri,2012,http://arxiv.org/abs/1203.3589v1
10336,Vibhor,Rastogi,2012,http://arxiv.org/abs/1203.5387v2
10337,Ashwin,Machanavajjhala,2012,http://arxiv.org/abs/1203.5387v2
10338,Laukik,Chitnis,2012,http://arxiv.org/abs/1203.5387v2
10339,Anish,Sarma,2012,http://arxiv.org/abs/1203.5387v2
10340,Sameer,Agarwal,2012,http://arxiv.org/abs/1203.5485v2
10341,Aurojit,Panda,2012,http://arxiv.org/abs/1203.5485v2
10342,Barzan,Mozafari,2012,http://arxiv.org/abs/1203.5485v2
10343,Samuel,Madden,2012,http://arxiv.org/abs/1203.5485v2
10344,Ion,Stoica,2012,http://arxiv.org/abs/1203.5485v2
10345,Tim,Kraska,2012,http://arxiv.org/abs/1203.6049v1
10346,Gene,Pang,2012,http://arxiv.org/abs/1203.6049v1
10347,Michael,Franklin,2012,http://arxiv.org/abs/1203.6049v1
10348,Samuel,Madden,2012,http://arxiv.org/abs/1203.6049v1
10349,Tejaswini,Apte,2012,http://arxiv.org/abs/1204.1598v1
10350,Dr.,Ingle,2012,http://arxiv.org/abs/1204.1598v1
10351,Dr.,Goyal,2012,http://arxiv.org/abs/1204.1598v1
10352,Dhyanendra,Jain,2012,http://arxiv.org/abs/1204.1710v1
10353,Foto,Afrati,2012,http://arxiv.org/abs/1204.1754v1
10354,Anish,Sarma,2012,http://arxiv.org/abs/1204.1754v1
10355,Semih,Salihoglu,2012,http://arxiv.org/abs/1204.1754v1
10356,Jeffrey,Ullman,2012,http://arxiv.org/abs/1204.1754v1
10357,Petr,Volny,2012,http://arxiv.org/abs/1204.2541v1
10358,David,Novak,2012,http://arxiv.org/abs/1204.2541v1
10359,Pavel,Zezula,2012,http://arxiv.org/abs/1204.2541v1
10360,P.,Kiran,2012,http://arxiv.org/abs/1204.2610v1
10361,S,Kumar,2012,http://arxiv.org/abs/1204.2610v1
10362,N.,Kavya,2012,http://arxiv.org/abs/1204.2610v1
10363,Roberto,Grossi,2012,http://arxiv.org/abs/1204.3581v1
10364,Giuseppe,Ottaviano,2012,http://arxiv.org/abs/1204.3581v1
10365,Yuheng,Hu,2012,http://arxiv.org/abs/1204.3677v1
10366,Sushovan,De,2012,http://arxiv.org/abs/1204.3677v1
10367,Yi,Chen,2012,http://arxiv.org/abs/1204.3677v1
10368,Subbarao,Kambhampati,2012,http://arxiv.org/abs/1204.3677v1
10369,Guillaume,Raschia,2012,http://arxiv.org/abs/1204.3726v3
10370,Martin,Theobald,2012,http://arxiv.org/abs/1204.3726v3
10371,Ioana,Manolescu,2012,http://arxiv.org/abs/1204.3726v3
10372,Casey,Bennett,2012,http://arxiv.org/abs/1204.4093v2
10373,Florian,Rabe,2012,http://arxiv.org/abs/1204.4685v1
10374,Yucheng,Low,2012,http://arxiv.org/abs/1204.6078v1
